# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:DeltaSigma 5:Sumwls_by_sumwl 6:rmin/2+rmax/2 7:DeltaSigma_cross 8:Sum_srcwt_per_lens 9:TotalSum_srcwt 10:SN_ErrDeltaSigma 11:SN_ErrDeltaSigma_cross 12:Jackknife_region 
-3.989700e-01 2.181181e+01 1.107172e+00 7.269376e-01 3.000507e+01 6.247089e-05 4.096780e-01 6.987260e-01 1.345032e+01 2.383800e+05 1.482051e+00 1.469334e+00 55
-1.989700e-01 3.055519e+01 2.761322e+00 1.806949e+00 1.690983e+01 1.558044e-04 6.492958e-01 -6.343464e-01 3.353332e+01 5.943110e+05 9.343155e-01 9.343727e-01 55
1.029996e-03 4.941843e+01 6.878737e+00 4.489285e+00 1.100808e+01 3.881249e-04 1.029065e+00 4.829247e-01 8.361073e+01 1.481833e+06 5.902034e-01 5.914122e-01 55
2.010300e-01 7.578321e+01 1.717168e+01 1.120628e+01 6.762564e+00 9.688924e-04 1.630957e+00 -2.224939e-01 2.087050e+02 3.698878e+06 3.734360e-01 3.737710e-01 55
4.010300e-01 1.015655e+02 4.300629e+01 2.809297e+01 3.615337e+00 2.426581e-03 2.584893e+00 3.154119e-01 5.226859e+02 9.263562e+06 2.357430e-01 2.359994e-01 55
6.010300e-01 1.354744e+02 1.078615e+02 7.046386e+01 1.922608e+00 6.085965e-03 4.096780e+00 9.064673e-02 1.310308e+03 2.322260e+07 1.488806e-01 1.488853e-01 55
8.010300e-01 2.184957e+02 2.699469e+02 1.763630e+02 1.238898e+00 1.523145e-02 6.492958e+00 1.727427e-02 3.278513e+03 5.810508e+07 9.406872e-02 9.409339e-02 55
1.001030e+00 3.108244e+02 6.742225e+02 4.404099e+02 7.057615e-01 3.804223e-02 1.029065e+01 1.130735e-02 8.183367e+03 1.450338e+08 5.954956e-02 5.954644e-02 55
1.201030e+00 5.593619e+02 1.678467e+03 1.096190e+03 5.102781e-01 9.470559e-02 1.630957e+01 -1.323958e-02 2.035148e+04 3.606892e+08 3.773320e-02 3.773883e-02 55
-5.989700e-01 1.190530e+01 4.548300e-01 2.960365e-01 4.021564e+01 2.565023e-05 2.584893e-01 4.943292e+00 5.510208e+00 9.770700e+04 2.347591e+00 2.351512e+00 56
-3.989700e-01 2.170383e+01 1.109131e+00 7.282217e-01 2.980388e+01 6.254969e-05 4.096780e-01 6.488802e-01 1.346391e+01 2.387420e+05 1.480960e+00 1.467793e+00 56
-1.989700e-01 3.075660e+01 2.767973e+00 1.811746e+00 1.697622e+01 1.561004e-04 6.492958e-01 -8.447174e-01 3.358555e+01 5.955390e+05 9.329178e-01 9.331602e-01 56
1.029996e-03 4.994714e+01 6.894205e+00 4.498098e+00 1.110406e+01 3.888002e-04 1.029065e+00 5.830713e-01 8.372913e+01 1.484685e+06 5.896605e-01 5.908494e-01 56
2.010300e-01 7.623031e+01 1.720689e+01 1.122772e+01 6.789473e+00 9.703865e-04 1.630957e+00 -2.106398e-01 2.089781e+02 3.705599e+06 3.731164e-01 3.733918e-01 56
4.010300e-01 1.010588e+02 4.309302e+01 2.814745e+01 3.590336e+00 2.430240e-03 2.584893e+00 3.234061e-01 5.233244e+02 9.279588e+06 2.355239e-01 2.357572e-01 56
6.010300e-01 1.356191e+02 1.080699e+02 7.059389e+01 1.921116e+00 6.094625e-03 4.096780e+00 1.075146e-01 1.311785e+03 2.326057e+07 1.487399e-01 1.487473e-01 56
8.010300e-01 2.163164e+02 2.704608e+02 1.766903e+02 1.224269e+00 1.525270e-02 6.492958e+00 1.987974e-02 3.282231e+03 5.820051e+07 9.397749e-02 9.400438e-02 56
1.001030e+00 3.125183e+02 6.754143e+02 4.411575e+02 7.084053e-01 3.809014e-02 1.029065e+01 2.237056e-02 8.191823e+03 1.452574e+08 5.949908e-02 5.949454e-02 56
1.201030e+00 5.612561e+02 1.681166e+03 1.097911e+03 5.112036e-01 9.480974e-02 1.630957e+01 -1.108798e-02 2.036884e+04 3.611803e+08 3.770262e-02 3.770859e-02 56
-5.989700e-01 1.189267e+01 4.558538e-01 2.967266e-01 4.007955e+01 2.565589e-05 2.584893e-01 4.897407e+00 5.509511e+00 9.789300e+04 2.345905e+00 2.348785e+00 57
-3.989700e-01 2.183856e+01 1.112327e+00 7.301594e-01 2.990931e+01 6.260281e-05 4.096780e-01 5.006072e-01 1.347715e+01 2.394620e+05 1.479068e+00 1.465833e+00 57
-1.989700e-01 3.105879e+01 2.774195e+00 1.815593e+00 1.710669e+01 1.561344e-04 6.492958e-01 -7.115775e-01 3.359855e+01 5.969790e+05 9.319389e-01 9.321402e-01 57
1.029996e-03 5.016285e+01 6.911773e+00 4.509725e+00 1.112326e+01 3.890012e-04 1.029065e+00 5.897079e-01 8.378771e+01 1.488740e+06 5.889344e-01 5.900770e-01 57
2.010300e-01 7.597243e+01 1.725063e+01 1.125584e+01 6.749599e+00 9.708817e-04 1.630957e+00 -2.056565e-01 2.091124e+02 3.715510e+06 3.726520e-01 3.729633e-01 57
4.010300e-01 1.017259e+02 4.320289e+01 2.821868e+01 3.604913e+00 2.431500e-03 2.584893e+00 2.904357e-01 5.237243e+02 9.305534e+06 2.352175e-01 2.354588e-01 57
6.010300e-01 1.361530e+02 1.083725e+02 7.078957e+01 1.923349e+00 6.099306e-03 4.096780e+00 1.172558e-01 1.313055e+03 2.333036e+07 1.485477e-01 1.485410e-01 57
8.010300e-01 2.191238e+02 2.712077e+02 1.771682e+02 1.236812e+00 1.526383e-02 6.492958e+00 1.175243e-03 3.285212e+03 5.837164e+07 9.385214e-02 9.388249e-02 57
1.001030e+00 3.124997e+02 6.772677e+02 4.423547e+02 7.064459e-01 3.811727e-02 1.029065e+01 5.283331e-03 8.198916e+03 1.456783e+08 5.941935e-02 5.941426e-02 57
1.201030e+00 5.653964e+02 1.686048e+03 1.101058e+03 5.135027e-01 9.489242e-02 1.630957e+01 -1.033367e-02 2.039029e+04 3.622946e+08 3.764948e-02 3.765542e-02 57
-5.989700e-01 1.199487e+01 4.539216e-01 2.956048e-01 4.057740e+01 2.559612e-05 2.584893e-01 5.200801e+00 5.495151e+00 9.745100e+04 2.348050e+00 2.353079e+00 58
-3.989700e-01 2.169537e+01 1.108152e+00 7.273799e-01 2.982674e+01 6.248740e-05 4.096780e-01 6.894008e-01 1.344480e+01 2.384300e+05 1.481215e+00 1.468698e+00 58
-1.989700e-01 3.099536e+01 2.763163e+00 1.808431e+00 1.713936e+01 1.558116e-04 6.492958e-01 -7.151492e-01 3.351477e+01 5.943510e+05 9.338958e-01 9.340087e-01 58
1.029996e-03 4.984349e+01 6.883896e+00 4.491336e+00 1.109770e+01 3.881750e-04 1.029065e+00 5.792160e-01 8.358295e+01 1.482260e+06 5.901567e-01 5.913084e-01 58
2.010300e-01 7.657823e+01 1.718629e+01 1.121301e+01 6.829410e+00 9.691151e-04 1.630957e+00 -2.481401e-01 2.086726e+02 3.700600e+06 3.733467e-01 3.736354e-01 58
4.010300e-01 1.003292e+02 4.303774e+01 2.811169e+01 3.568951e+00 2.426849e-03 2.584893e+00 3.170060e-01 5.225539e+02 9.266970e+06 2.356370e-01 2.358898e-01 58
6.010300e-01 1.363118e+02 1.079551e+02 7.051206e+01 1.933170e+00 6.087464e-03 4.096780e+00 1.102891e-01 1.310149e+03 2.323418e+07 1.488368e-01 1.488332e-01 58
8.010300e-01 2.176850e+02 2.701745e+02 1.764907e+02 1.233408e+00 1.523483e-02 6.492958e+00 -4.657981e-03 3.278028e+03 5.813254e+07 9.402766e-02 9.406203e-02 58
1.001030e+00 3.143798e+02 6.746737e+02 4.406418e+02 7.134588e-01 3.804408e-02 1.029065e+01 2.019612e-02 8.180533e+03 1.450736e+08 5.953387e-02 5.952909e-02 58
1.201030e+00 5.665378e+02 1.679531e+03 1.096740e+03 5.165652e-01 9.470686e-02 1.630957e+01 -1.565944e-02 2.034251e+04 3.607542e+08 3.772339e-02 3.772936e-02 58
-5.989700e-01 1.176639e+01 4.535310e-01 2.953500e-01 3.983880e+01 2.565076e-05 2.584893e-01 5.029938e+00 5.508399e+00 9.739400e+04 2.352083e+00 2.355968e+00 59
-3.989700e-01 2.158247e+01 1.105961e+00 7.258624e-01 2.973355e+01 6.255079e-05 4.096780e-01 7.085954e-01 1.346621e+01 2.380960e+05 1.483391e+00 1.471000e+00 59
-1.989700e-01 3.058723e+01 2.758945e+00 1.805904e+00 1.693735e+01 1.560401e-04 6.492958e-01 -7.063874e-01 3.357910e+01 5.937120e+05 9.344875e-01 9.349000e-01 59
1.029996e-03 4.944322e+01 6.873735e+00 4.484637e+00 1.102502e+01 3.887639e-04 1.029065e+00 6.510103e-01 8.373797e+01 1.480571e+06 5.905721e-01 5.918888e-01 59
2.010300e-01 7.651075e+01 1.716031e+01 1.119780e+01 6.832658e+00 9.705510e-04 1.630957e+00 -1.118174e-01 2.090322e+02 3.695898e+06 3.736023e-01 3.739070e-01 59
4.010300e-01 1.014605e+02 4.297654e+01 2.807148e+01 3.614364e+00 2.430662e-03 2.584893e+00 3.073690e-01 5.235163e+02 9.256291e+06 2.358669e-01 2.361043e-01 59
6.010300e-01 1.351444e+02 1.077980e+02 7.041268e+01 1.919319e+00 6.096829e-03 4.096780e+00 1.441166e-01 1.312518e+03 2.320663e+07 1.489636e-01 1.489570e-01 59
8.010300e-01 2.131296e+02 2.698147e+02 1.762588e+02 1.209186e+00 1.526015e-02 6.492958e+00 2.159143e-02 3.284526e+03 5.807370e+07 9.410666e-02 9.413953e-02 59
1.001030e+00 3.102461e+02 6.739221e+02 4.401675e+02 7.048364e-01 3.811561e-02 1.029065e+01 2.252788e-02 8.199054e+03 1.449675e+08 5.957590e-02 5.957129e-02 59
1.201030e+00 5.510200e+02 1.678123e+03 1.095867e+03 5.028166e-01 9.491109e-02 1.630957e+01 -9.458126e-03 2.039595e+04 3.606208e+08 3.774489e-02 3.775017e-02 59
-5.989700e-01 1.194319e+01 4.543229e-01 2.954227e-01 4.042745e+01 2.561009e-05 2.584893e-01 5.318884e+00 5.503269e+00 9.762800e+04 2.351771e+00 2.355990e+00 60
-3.989700e-01 2.166782e+01 1.108707e+00 7.275013e-01 2.978389e+01 6.249759e-05 4.096780e-01 6.653437e-01 1.345789e+01 2.387430e+05 1.481269e+00 1.468576e+00 60
-1.989700e-01 3.094117e+01 2.765875e+00 1.809874e+00 1.709576e+01 1.559118e-04 6.492958e-01 -6.958507e-01 3.355237e+01 5.952190e+05 9.334113e-01 9.334932e-01 60
1.029996e-03 4.975607e+01 6.889081e+00 4.494418e+00 1.107064e+01 3.883360e-04 1.029065e+00 5.211042e-01 8.366590e+01 1.484233e+06 5.897567e-01 5.910937e-01 60
2.010300e-01 7.587409e+01 1.719175e+01 1.121725e+01 6.764054e+00 9.690951e-04 1.630957e+00 -2.675441e-01 2.087813e+02 3.703780e+06 3.732273e-01 3.735530e-01 60
4.010300e-01 1.017377e+02 4.304936e+01 2.811592e+01 3.618508e+00 2.426683e-03 2.584893e+00 3.670123e-01 5.227988e+02 9.274450e+06 2.356180e-01 2.358824e-01 60
6.010300e-01 1.349412e+02 1.079829e+02 7.052372e+01 1.913415e+00 6.086973e-03 4.096780e+00 1.328231e-01 1.310703e+03 2.325187e+07 1.488110e-01 1.488186e-01 60
8.010300e-01 2.194182e+02 2.702308e+02 1.765122e+02 1.243077e+00 1.523285e-02 6.492958e+00 9.335577e-03 3.279292e+03 5.817464e+07 9.401841e-02 9.404988e-02 60
1.001030e+00 3.082088e+02 6.748366e+02 4.407093e+02 6.993471e-01 3.804040e-02 1.029065e+01 1.474897e-02 8.184168e+03 1.451871e+08 5.952482e-02 5.952174e-02 60
1.201030e+00 5.545318e+02 1.679857e+03 1.096893e+03 5.055476e-01 9.469316e-02 1.630957e+01 -1.794522e-02 2.035235e+04 3.610507e+08 3.771846e-02 3.772429e-02 60
-5.989700e-01 1.187623e+01 4.533355e-01 2.947771e-01 4.028886e+01 2.556451e-05 2.584893e-01 5.094507e+00 5.494558e+00 9.743500e+04 2.352264e+00 2.357722e+00 61
-3.989700e-01 2.187442e+01 1.106332e+00 7.260559e-01 3.012773e+01 6.238831e-05 4.096780e-01 7.278664e-01 1.343755e+01 2.382880e+05 1.482690e+00 1.469763e+00 61
-1.989700e-01 3.069603e+01 2.758874e+00 1.805376e+00 1.700257e+01 1.555785e-04 6.492958e-01 -5.394104e-01 3.349394e+01 5.939480e+05 9.344017e-01 9.345227e-01 61
1.029996e-03 4.981675e+01 6.874252e+00 4.484026e+00 1.110983e+01 3.876531e-04 1.029065e+00 6.095194e-01 8.352941e+01 1.481227e+06 5.904686e-01 5.916796e-01 61
2.010300e-01 7.595545e+01 1.715711e+01 1.119429e+01 6.785196e+00 9.675246e-04 1.630957e+00 -1.971417e-01 2.084635e+02 3.696684e+06 3.735129e-01 3.738241e-01 61
4.010300e-01 1.010869e+02 4.297681e+01 2.806454e+01 3.601944e+00 2.423550e-03 2.584893e+00 3.390028e-01 5.221423e+02 9.259150e+06 2.358383e-01 2.360711e-01 61
6.010300e-01 1.352995e+02 1.077821e+02 7.038806e+01 1.922194e+00 6.078051e-03 4.096780e+00 1.184138e-01 1.308893e+03 2.321061e+07 1.489261e-01 1.489259e-01 61
8.010300e-01 2.201489e+02 2.697613e+02 1.761805e+02 1.249564e+00 1.521239e-02 6.492958e+00 1.403659e-02 3.275159e+03 5.807840e+07 9.409696e-02 9.412389e-02 61
1.001030e+00 3.153266e+02 6.737137e+02 4.399487e+02 7.167348e-01 3.799209e-02 1.029065e+01 2.835706e-02 8.174399e+03 1.449566e+08 5.957033e-02 5.956552e-02 61
1.201030e+00 5.559113e+02 1.677288e+03 1.095123e+03 5.076246e-01 9.458568e-02 1.630957e+01 -1.266070e-02 2.033045e+04 3.605198e+08 3.774439e-02 3.775030e-02 61
-5.989700e-01 1.194408e+01 4.550033e-01 2.961168e-01 4.033570e+01 2.563399e-05 2.584893e-01 4.962467e+00 5.510197e+00 9.780600e+04 2.348642e+00 2.352312e+00 62
-3.989700e-01 2.156599e+01 1.109887e+00 7.288278e-01 2.958997e+01 6.252883e-05 4.096780e-01 3.929091e-01 1.347318e+01 2.391490e+05 1.480307e+00 1.466908e+00 62
-1.989700e-01 3.076057e+01 2.769221e+00 1.812357e+00 1.697269e+01 1.560125e-04 6.492958e-01 -6.793232e-01 3.359611e+01 5.963310e+05 9.328809e-01 9.328768e-01 62
1.029996e-03 4.984644e+01 6.898335e+00 4.500736e+00 1.107517e+01 3.886386e-04 1.029065e+00 5.191604e-01 8.377149e+01 1.486944e+06 5.894250e-01 5.907226e-01 62
2.010300e-01 7.592915e+01 1.721458e+01 1.123166e+01 6.760276e+00 9.698353e-04 1.630957e+00 -2.720128e-01 2.090549e+02 3.710725e+06 3.730185e-01 3.733078e-01 62
4.010300e-01 1.023092e+02 4.311386e+01 2.816178e+01 3.632911e+00 2.428950e-03 2.584893e+00 3.378749e-01 5.235750e+02 9.293457e+06 2.354504e-01 2.356991e-01 62
6.010300e-01 1.355273e+02 1.081373e+02 7.063549e+01 1.918685e+00 6.092244e-03 4.096780e+00 1.118859e-01 1.312613e+03 2.329888e+07 1.486952e-01 1.486987e-01 62
8.010300e-01 2.201470e+02 2.706373e+02 1.767953e+02 1.245209e+00 1.524717e-02 6.492958e+00 -4.059326e-03 3.284304e+03 5.829640e+07 9.395038e-02 9.397717e-02 62
1.001030e+00 3.131704e+02 6.759098e+02 4.414643e+02 7.093901e-01 3.807942e-02 1.029065e+01 2.490118e-02 8.197187e+03 1.455001e+08 5.947749e-02 5.947428e-02 62
1.201030e+00 5.581305e+02 1.682725e+03 1.098882e+03 5.079076e-01 9.480140e-02 1.630957e+01 -9.685417e-03 2.038678e+04 3.618653e+08 3.768613e-02 3.769203e-02 62
-5.989700e-01 1.181044e+01 4.536704e-01 2.951680e-01 4.001262e+01 2.560072e-05 2.584893e-01 4.859472e+00 5.499746e+00 9.746100e+04 2.352519e+00 2.356250e+00 63
-3.989700e-01 2.152478e+01 1.105991e+00 7.259005e-01 2.965252e+01 6.241132e-05 4.096780e-01 4.225100e-01 1.344597e+01 2.382760e+05 1.482775e+00 1.469910e+00 63
-1.989700e-01 3.059619e+01 2.758925e+00 1.805571e+00 1.694544e+01 1.556867e-04 6.492958e-01 -7.682596e-01 3.352232e+01 5.940490e+05 9.347825e-01 9.348278e-01 63
1.029996e-03 4.936535e+01 6.871444e+00 4.484008e+00 1.100920e+01 3.877571e-04 1.029065e+00 6.192977e-01 8.356131e+01 1.480790e+06 5.904547e-01 5.916739e-01 63
2.010300e-01 7.684478e+01 1.715456e+01 1.119416e+01 6.864720e+00 9.680354e-04 1.630957e+00 -1.699707e-01 2.085911e+02 3.696442e+06 3.736575e-01 3.739833e-01 63
4.010300e-01 1.021739e+02 4.296664e+01 2.806508e+01 3.640606e+00 2.424617e-03 2.584893e+00 3.053068e-01 5.224759e+02 9.258795e+06 2.358671e-01 2.361172e-01 63
6.010300e-01 1.354097e+02 1.077681e+02 7.039044e+01 1.923694e+00 6.081377e-03 4.096780e+00 1.147199e-01 1.309921e+03 2.321311e+07 1.489606e-01 1.489710e-01 63
8.010300e-01 2.203167e+02 2.697147e+02 1.762014e+02 1.250368e+00 1.522006e-02 6.492958e+00 1.087133e-02 3.277644e+03 5.808313e+07 9.410736e-02 9.413537e-02 63
1.001030e+00 3.126636e+02 6.736502e+02 4.400029e+02 7.105943e-01 3.801423e-02 1.029065e+01 8.490309e-03 8.181344e+03 1.449816e+08 5.957597e-02 5.957157e-02 63
1.201030e+00 5.564138e+02 1.677055e+03 1.095236e+03 5.080310e-01 9.463660e-02 1.630957e+01 -1.363444e-02 2.034620e+04 3.605551e+08 3.774675e-02 3.775260e-02 63
-5.989700e-01 1.191347e+01 4.539432e-01 2.955921e-01 4.030373e+01 2.558003e-05 2.584893e-01 5.034672e+00 5.493689e+00 9.749100e+04 2.348618e+00 2.352048e+00 64
-3.989700e-01 2.163668e+01 1.107485e+00 7.269383e-01 2.976413e+01 6.240758e-05 4.096780e-01 5.326149e-01 1.343565e+01 2.384290e+05 1.481851e+00 1.469215e+00 64
-1.989700e-01 3.096172e+01 2.761629e+00 1.807614e+00 1.712850e+01 1.556198e-04 6.492958e-01 -7.584955e-01 3.349065e+01 5.943250e+05 9.338029e-01 9.340109e-01 64
1.029996e-03 4.937306e+01 6.882381e+00 4.489951e+00 1.099635e+01 3.878272e-04 1.029065e+00 6.200653e-01 8.353995e+01 1.482500e+06 5.901761e-01 5.914353e-01 64
2.010300e-01 7.628346e+01 1.717763e+01 1.120921e+01 6.805428e+00 9.679719e-04 1.630957e+00 -2.937352e-01 2.085101e+02 3.700220e+06 3.733633e-01 3.737042e-01 64
4.010300e-01 1.011642e+02 4.301990e+01 2.809974e+01 3.600184e+00 2.424203e-03 2.584893e+00 3.222786e-01 5.221620e+02 9.266287e+06 2.357065e-01 2.359585e-01 64
6.010300e-01 1.356235e+02 1.078899e+02 7.047506e+01 1.924418e+00 6.079674e-03 4.096780e+00 1.152727e-01 1.308965e+03 2.322889e+07 1.488589e-01 1.488681e-01 64
8.010300e-01 2.177820e+02 2.700019e+02 1.763823e+02 1.234716e+00 1.521480e-02 6.492958e+00 -4.965952e-03 3.275093e+03 5.811979e+07 9.405377e-02 9.407939e-02 64
1.001030e+00 3.076107e+02 6.742929e+02 4.404156e+02 6.984555e-01 3.799690e-02 1.029065e+01 6.388727e-03 8.173938e+03 1.450547e+08 5.954363e-02 5.953899e-02 64
1.201030e+00 5.487262e+02 1.678513e+03 1.096155e+03 5.005919e-01 9.458544e-02 1.630957e+01 -1.269244e-02 2.032662e+04 3.607163e+08 3.772898e-02 3.773606e-02 64
-5.989700e-01 1.190692e+01 4.537896e-01 2.954472e-01 4.030135e+01 2.558146e-05 2.584893e-01 5.326888e+00 5.494504e+00 9.746700e+04 2.350316e+00 2.353971e+00 65
-3.989700e-01 2.163470e+01 1.106801e+00 7.265130e-01 2.977882e+01 6.239366e-05 4.096780e-01 6.990433e-01 1.343058e+01 2.382450e+05 1.482966e+00 1.470270e+00 65
-1.989700e-01 3.054337e+01 2.761562e+00 1.807406e+00 1.689901e+01 1.556774e-04 6.492958e-01 -6.449364e-01 3.349044e+01 5.940870e+05 9.338471e-01 9.345355e-01 65
1.029996e-03 4.945894e+01 6.879798e+00 4.489051e+00 1.101768e+01 3.878346e-04 1.029065e+00 5.571703e-01 8.350189e+01 1.481240e+06 5.901690e-01 5.913451e-01 65
2.010300e-01 7.709950e+01 1.717148e+01 1.120455e+01 6.881091e+00 9.680074e-04 1.630957e+00 -2.265943e-01 2.084278e+02 3.697300e+06 3.734920e-01 3.737715e-01 65
4.010300e-01 1.020086e+02 4.301302e+01 2.809384e+01 3.630994e+00 2.424771e-03 2.584893e+00 3.100948e-01 5.221228e+02 9.261937e+06 2.357365e-01 2.359672e-01 65
6.010300e-01 1.337015e+02 1.078796e+02 7.046449e+01 1.897431e+00 6.081493e-03 4.096780e+00 1.197260e-01 1.308857e+03 2.321782e+07 1.488814e-01 1.488784e-01 65
8.010300e-01 2.198151e+02 2.699731e+02 1.763603e+02 1.246398e+00 1.521918e-02 6.492958e+00 -4.684435e-03 3.274815e+03 5.809195e+07 9.406101e-02 9.409071e-02 65
1.001030e+00 3.056570e+02 6.742564e+02 4.403719e+02 6.940882e-01 3.800983e-02 1.029065e+01 8.446529e-03 8.173514e+03 1.449900e+08 5.954990e-02 5.954512e-02 65
1.201030e+00 5.586859e+02 1.678640e+03 1.096177e+03 5.096675e-01 9.462989e-02 1.630957e+01 -5.320616e-03 2.032786e+04 3.605959e+08 3.773107e-02 3.773685e-02 65
-5.989700e-01 1.198595e+01 4.548834e-01 2.961589e-01 4.047134e+01 2.559119e-05 2.584893e-01 5.045286e+00 5.495077e+00 9.767500e+04 2.346213e+00 2.351532e+00 66
-3.989700e-01 2.169856e+01 1.110424e+00 7.289730e-01 2.976594e+01 6.247109e-05 4.096780e-01 5.210971e-01 1.344174e+01 2.389270e+05 1.479146e+00 1.466784e+00 66
-1.989700e-01 3.073007e+01 2.768717e+00 1.812392e+00 1.695553e+01 1.557647e-04 6.492958e-01 -6.518923e-01 3.350515e+01 5.955540e+05 9.325510e-01 9.329502e-01 66
1.029996e-03 4.979866e+01 6.897188e+00 4.499862e+00 1.106671e+01 3.880275e-04 1.029065e+00 5.709991e-01 8.355263e+01 1.485148e+06 5.895806e-01 5.907160e-01 66
2.010300e-01 7.667408e+01 1.721448e+01 1.123301e+01 6.825780e+00 9.684656e-04 1.630957e+00 -1.676060e-01 2.085323e+02 3.706661e+06 3.729078e-01 3.732897e-01 66
4.010300e-01 1.021955e+02 4.311170e+01 2.815654e+01 3.629547e+00 2.425412e-03 2.584893e+00 3.797371e-01 5.222286e+02 9.282613e+06 2.354492e-01 2.356966e-01 66
6.010300e-01 1.350129e+02 1.081318e+02 7.062917e+01 1.911574e+00 6.083363e-03 4.096780e+00 1.158315e-01 1.309200e+03 2.327102e+07 1.486969e-01 1.486977e-01 66
8.010300e-01 2.191847e+02 2.706043e+02 1.767644e+02 1.239982e+00 1.522387e-02 6.492958e+00 7.000930e-03 3.275507e+03 5.822214e+07 9.395480e-02 9.398128e-02 66
1.001030e+00 3.123064e+02 6.758056e+02 4.413822e+02 7.075646e-01 3.802001e-02 1.029065e+01 1.431197e-02 8.175083e+03 1.453121e+08 5.947938e-02 5.947704e-02 66
1.201030e+00 5.563999e+02 1.682252e+03 1.098537e+03 5.064918e-01 9.464148e-02 1.630957e+01 -4.679468e-03 2.032858e+04 3.613406e+08 3.768986e-02 3.769603e-02 66
-5.989700e-01 1.199397e+01 4.555635e-01 2.965244e-01 4.044852e+01 2.564821e-05 2.584893e-01 5.532919e+00 5.508107e+00 9.783500e+04 2.346371e+00 2.350093e+00 67
-3.989700e-01 2.178936e+01 1.110814e+00 7.291675e-01 2.988251e+01 6.253880e-05 4.096780e-01 5.553423e-01 1.346217e+01 2.391150e+05 1.479940e+00 1.467380e+00 67
-1.989700e-01 3.101629e+01 2.771357e+00 1.814077e+00 1.709756e+01 1.560273e-04 6.492958e-01 -6.131311e-01 3.356565e+01 5.961930e+05 9.323460e-01 9.324979e-01 67
1.029996e-03 4.991066e+01 6.903991e+00 4.505157e+00 1.107856e+01 3.886944e-04 1.029065e+00 5.425147e-01 8.370538e+01 1.486775e+06 5.892240e-01 5.904362e-01 67
2.010300e-01 7.611646e+01 1.723386e+01 1.124542e+01 6.768661e+00 9.702660e-04 1.630957e+00 -2.404963e-01 2.089334e+02 3.711075e+06 3.728398e-01 3.731204e-01 67
4.010300e-01 1.018620e+02 4.316386e+01 2.819653e+01 3.612570e+00 2.430124e-03 2.584893e+00 3.170600e-01 5.233044e+02 9.294932e+06 2.353049e-01 2.355472e-01 67
6.010300e-01 1.366846e+02 1.082733e+02 7.072855e+01 1.932524e+00 6.095782e-03 4.096780e+00 1.087265e-01 1.312125e+03 2.330596e+07 1.486047e-01 1.486115e-01 67
8.010300e-01 2.186662e+02 2.709622e+02 1.770241e+02 1.235234e+00 1.525516e-02 6.492958e+00 5.470821e-03 3.283003e+03 5.831270e+07 9.389101e-02 9.392007e-02 67
1.001030e+00 3.101727e+02 6.766724e+02 4.420034e+02 7.017428e-01 3.809663e-02 1.029065e+01 6.937418e-03 8.193701e+03 1.455365e+08 5.944383e-02 5.944042e-02 67
1.201030e+00 5.552653e+02 1.684471e+03 1.100105e+03 5.047384e-01 9.483564e-02 1.630957e+01 -1.566424e-02 2.037636e+04 3.619249e+08 3.766723e-02 3.767310e-02 67
-5.989700e-01 1.180360e+01 4.552297e-01 2.963917e-01 3.982432e+01 2.566265e-05 2.584893e-01 5.019720e+00 5.513276e+00 9.780000e+04 2.346636e+00 2.350174e+00 68
-3.989700e-01 2.176038e+01 1.111322e+00 7.296128e-01 2.982455e+01 6.264853e-05 4.096780e-01 4.994622e-01 1.348853e+01 2.392730e+05 1.479168e+00 1.466280e+00 68
-1.989700e-01 3.074852e+01 2.771044e+00 1.813984e+00 1.695082e+01 1.562120e-04 6.492958e-01 -6.943866e-01 3.361356e+01 5.962710e+05 9.323746e-01 9.325739e-01 68
1.029996e-03 4.988693e+01 6.904308e+00 4.505441e+00 1.107259e+01 3.892163e-04 1.029065e+00 6.233875e-01 8.382857e+01 1.487035e+06 5.892782e-01 5.904243e-01 68
2.010300e-01 7.685465e+01 1.723456e+01 1.124676e+01 6.833495e+00 9.715631e-04 1.630957e+00 -1.589618e-01 2.092483e+02 3.711855e+06 3.727928e-01 3.730770e-01 68
4.010300e-01 1.015042e+02 4.316539e+01 2.819528e+01 3.600042e+00 2.433361e-03 2.584893e+00 3.010757e-01 5.240740e+02 9.296549e+06 2.353402e-01 2.355820e-01 68
6.010300e-01 1.357288e+02 1.082659e+02 7.072430e+01 1.919126e+00 6.103272e-03 4.096780e+00 1.031939e-01 1.313842e+03 2.330624e+07 1.486241e-01 1.486168e-01 68
8.010300e-01 2.171136e+02 2.709507e+02 1.770213e+02 1.226483e+00 1.527429e-02 6.492958e+00 7.586297e-03 3.287325e+03 5.831386e+07 9.389532e-02 9.392508e-02 68
1.001030e+00 3.101368e+02 6.767005e+02 4.420290e+02 7.016209e-01 3.814762e-02 1.029065e+01 1.208203e-02 8.205139e+03 1.455510e+08 5.944461e-02 5.944026e-02 68
1.201030e+00 5.629413e+02 1.684812e+03 1.100360e+03 5.115975e-01 9.497785e-02 1.630957e+01 -1.332067e-02 2.040858e+04 3.620278e+08 3.766365e-02 3.766929e-02 68
-5.989700e-01 1.190405e+01 4.547521e-01 2.960211e-01 4.021353e+01 2.563428e-05 2.584893e-01 5.137424e+00 5.505581e+00 9.766900e+04 2.349685e+00 2.353650e+00 69
